millis|humidity|temperatureDHT|temperatureBMP|pressure|altitude|temperatureRod
7981669|26.40|1.50|1.60|2516.00|22385.95|-20.31
7987478|26.30|1.60|1.60|2511.00|22394.26|-20.62
7993285|26.30|1.50|1.60|2501.00|22410.91|-20.44
7999094|26.30|1.60|1.60|2498.00|22415.91|-20.12
8004901|26.30|1.60|1.60|2487.00|22434.31|-19.87
8010711|26.30|1.60|1.60|2484.00|22439.33|-19.75
8016519|26.30|1.50|1.60|2476.00|22452.76|-19.81
8022327|26.30|1.50|1.60|2467.00|22467.91|-19.81
8028137|26.30|1.60|1.70|2459.00|22481.43|-19.56
8033944|26.30|1.60|1.60|2448.00|22500.06|-19.12
8039753|26.30|1.60|1.60|2439.00|22515.35|-18.81
8045560|26.30|1.60|1.70|2434.00|22523.86|-18.50
8051369|26.30|1.60|1.60|2420.00|22547.79|-18.44
8057177|26.30|1.60|1.70|2409.00|22566.66|-18.50
8062986|26.30|1.60|1.70|2403.00|22576.98|-18.37
8068793|26.30|1.60|1.70|2400.00|22582.15|-18.31
8074602|26.30|1.60|1.70|2384.00|22609.81|-18.44
8080409|26.30|1.60|1.70|2384.00|22609.81|-18.37
8086218|26.30|1.60|1.70|2373.00|22628.92|-18.25
8092027|26.30|1.60|1.70|2365.00|22642.86|-18.25
8097836|26.30|1.60|1.70|2362.00|22648.09|-18.25
8103644|26.30|1.60|1.70|2351.00|22667.34|-18.19
8109452|26.30|1.60|1.70|2346.00|22676.11|-17.94
8115260|26.30|1.60|1.70|2337.00|22691.95|-17.81
8121068|26.30|1.60|1.70|2326.00|22711.36|-18.00
8126876|26.30|1.70|1.70|2318.00|22725.53|-18.37
8132684|26.30|1.60|1.70|2310.00|22739.74|-18.62
8138492|26.30|1.60|1.70|2307.00|22745.07|-18.37
8144301|26.30|1.70|1.70|2296.00|22764.70|-17.94
8150111|26.30|1.60|1.70|2296.00|22764.70|-17.69
8155919|26.30|1.70|1.70|2290.00|22775.43|-17.56
8161727|26.30|1.70|1.70|2276.00|22800.56|-17.87
8167535|26.30|1.70|1.70|2273.00|22805.97|-18.00
8173343|26.30|1.60|1.70|2265.00|22820.40|-17.62
8179151|26.30|1.70|1.70|2254.00|22840.31|-17.19
8184958|26.30|1.70|1.70|2248.00|22851.21|-16.94
8190768|26.20|1.70|1.70|2243.00|22860.31|-17.00
8196575|26.30|1.70|1.70|2229.00|22885.87|-17.06
8202384|26.30|1.70|1.70|2216.00|22909.73|-16.81
8208192|26.20|1.70|1.70|2213.00|22915.25|-16.44
8214000|26.30|1.70|1.70|2213.00|22915.25|-16.31
8219809|26.20|1.70|1.70|2208.00|22924.46|-16.12
8225616|26.20|1.70|1.70|2194.00|22950.35|-15.88
8231426|26.30|1.70|1.70|2194.00|22950.35|-15.88
8237233|26.20|1.70|1.70|2180.00|22976.38|-15.69
8243042|26.20|1.70|1.70|2177.00|22981.97|-16.00
8248849|26.20|1.70|1.70|2174.00|22987.57|-15.94
8254658|26.20|1.70|1.70|2152.00|23028.83|-15.88
8260465|26.20|1.70|1.70|2158.00|23017.54|-16.06
8266274|26.20|1.70|1.70|2146.00|23040.15|-15.88
8272084|26.20|1.70|1.70|2135.00|23060.95|-15.63
8277893|26.20|1.70|1.70|2130.00|23070.44|-15.44
8283702|26.20|1.70|1.70|2127.00|23076.14|-15.13
8289510|26.20|1.70|1.70|2113.00|23102.83|-14.69
8295319|26.20|1.70|1.70|2105.00|23118.14|-14.38
8301127|26.20|1.70|1.70|2099.00|23129.66|-14.19
8306936|26.20|1.70|1.70|2091.00|23145.06|-14.06
8312744|26.20|1.70|1.70|2078.00|23170.18|-14.00
8318554|26.20|1.70|1.70|2078.00|23170.18|-13.69
8324362|26.20|1.70|1.70|2070.00|23185.71|-13.56
8330172|26.20|1.70|1.70|2064.00|23197.38|-13.56
8335980|26.20|1.70|1.70|2064.00|23197.38|-13.56
8341788|26.20|1.70|1.80|2053.00|23218.86|-13.69
8347596|26.20|1.80|1.80|2047.00|23230.61|-13.38
8353404|26.20|1.80|1.80|2036.00|23252.23|-13.25
8359213|26.20|1.80|1.80|2036.00|23252.23|-13.00
8365021|26.20|1.80|1.80|2031.00|23262.09|-12.81
8370830|26.20|1.80|1.80|2025.00|23273.94|-12.94
8376638|26.20|1.80|1.80|2014.00|23295.76|-12.94
8382447|26.20|1.80|1.80|2011.00|23301.72|-12.69
8388254|26.20|1.80|1.80|2006.00|23311.68|-12.50
8394064|26.20|1.80|1.80|2000.00|23323.66|-12.50
8399874|26.20|1.80|1.80|1989.00|23345.69|-12.38
8405682|26.20|1.80|1.80|1984.00|23355.74|-12.31
8411491|26.10|1.80|1.80|1978.00|23367.82|-12.38
8417298|26.10|1.80|1.80|1972.00|23379.93|-12.56
8423107|26.10|1.80|1.80|1975.00|23373.87|-12.38
8428914|26.10|1.80|1.80|1959.00|23406.28|-12.56
8434723|26.10|1.90|1.80|1950.00|23424.60|-12.69
8440531|26.10|1.90|1.80|1950.00|23424.60|-12.38
8446340|26.10|1.90|1.80|1953.00|23418.49|-12.13
8452150|26.10|1.90|1.80|1936.00|23453.25|-11.75
8457957|26.10|1.80|1.80|1929.00|23467.63|-11.56
8463766|26.10|1.90|1.80|1924.00|23477.93|-11.56
8469574|26.10|1.90|1.80|1915.00|23496.52|-11.75
8475382|26.10|1.90|1.90|1918.00|23490.32|-11.63
8481191|26.10|1.90|1.80|1904.00|23519.34|-11.50
8486999|26.10|1.90|1.90|1901.00|23525.59|-11.31
8492808|26.10|1.90|1.90|1901.00|23525.59|-11.50
8498616|26.10|1.90|1.90|1873.00|23584.24|-11.63
8504424|26.10|1.90|1.90|1885.00|23559.02|-11.94
8510242|26.00|1.90|1.90|1876.00|23577.93|-12.13
8516052|26.00|2.00|1.90|1871.00|23588.46|-12.44
8521861|26.00|1.90|1.90|1860.00|23611.72|-12.63
8527669|26.00|2.00|1.90|1860.00|23611.72|-12.38
8533478|26.00|2.00|1.90|1849.00|23635.09|-12.31
8539285|26.00|2.00|1.90|1840.00|23654.29|-12.13
8545094|26.00|2.00|1.90|1837.00|23660.71|-11.88
8550902|26.00|2.00|1.90|1824.00|23688.62|-11.88
8556710|25.90|2.00|1.90|1815.00|23708.04|-11.94
8562519|25.90|2.00|1.90|1824.00|23688.62|-12.00
8568327|25.90|2.00|1.90|1801.00|23738.40|-12.00
8574137|25.90|2.00|1.90|1796.00|23749.29|-12.00
8579946|25.90|2.00|1.90|1801.00|23738.40|-11.56
8585754|25.90|2.00|2.00|1788.00|23766.76|-11.19
8591562|25.80|2.00|2.00|1777.00|23790.89|-11.31
8597370|25.80|2.00|2.00|1786.00|23771.15|-11.06
8603180|25.90|2.10|2.00|1769.00|23808.52|-11.13
8608989|25.80|2.00|2.00|1766.00|23815.14|-11.25
8614797|25.80|2.10|2.00|1761.00|23826.21|-11.00
8620605|25.80|2.10|2.00|1758.00|23832.86|-11.00
8626413|25.80|2.10|2.00|1750.00|23850.64|-11.31
8632222|25.80|2.10|2.00|1741.00|23870.72|-11.19
8638032|25.80|2.10|2.00|1736.00|23881.91|-11.00
8643841|25.80|2.10|2.00|1730.00|23895.38|-10.88
8649649|25.80|2.20|2.00|1725.00|23906.63|-10.63
8655458|25.80|2.10|2.00|1716.00|23926.95|-10.31
8661265|25.70|2.20|2.10|1722.00|23913.40|-10.25
8667074|25.70|2.20|2.10|1705.00|23951.90|-10.50
8672882|25.70|2.20|2.10|1705.00|23951.90|-10.56
8678690|25.70|2.20|2.10|1702.00|23958.73|-10.69
8684499|25.70|2.20|2.10|1697.00|23970.13|-10.94
8690308|25.70|2.20|2.10|1691.00|23983.84|-11.13
8696116|25.70|2.20|2.10|1680.00|24009.09|-11.19
8701925|25.70|2.20|2.10|1672.00|24027.54|-11.31
8707733|25.60|2.20|2.10|1672.00|24027.54|-11.13
8713541|25.60|2.20|2.10|1666.00|24041.42|-11.13
8719350|25.60|2.20|2.10|1669.00|24034.48|-11.38
8725158|25.60|2.20|2.10|1651.00|24076.31|-11.50
8730967|25.60|2.20|2.10|1655.00|24066.98|-11.69
8736776|25.60|2.20|2.10|1651.00|24076.31|-11.94
8742584|25.60|2.20|2.10|1651.00|24076.31|-12.19
8748392|25.60|2.20|2.10|1645.00|24090.33|-11.94
8754201|25.50|2.20|2.10|1640.00|24102.05|-11.63
8760011|25.50|2.30|2.20|1634.00|24116.15|-11.69
8765818|25.50|2.30|2.10|1628.00|24130.30|-11.38
8771627|25.50|2.30|2.20|1617.00|24156.34|-11.44
8777435|25.50|2.30|2.20|1620.00|24149.22|-11.38
8783243|25.50|2.30|2.20|1612.00|24168.22|-11.31
8789051|25.50|2.30|2.20|1609.00|24175.37|-11.31
8794860|25.50|2.30|2.20|1598.00|24201.66|-11.06
8800669|25.50|2.30|2.20|1592.00|24216.06|-10.81
8806478|25.50|2.30|2.20|1587.00|24228.09|-10.69
8812288|25.40|2.30|2.20|1584.00|24235.33|-10.81
8818097|25.50|2.30|2.20|1581.00|24242.57|-10.88
8823905|25.50|2.30|2.20|1573.00|24261.96|-10.81
8829714|25.50|2.40|2.20|1567.00|24276.54|-10.94
8835523|25.40|2.30|2.20|1559.00|24296.06|-11.00
8841332|25.40|2.30|2.20|1556.00|24303.40|-10.81
8847141|25.40|2.30|2.20|1551.00|24315.66|-10.50
8852950|25.50|2.40|2.20|1545.00|24330.42|-10.13
8858758|25.40|2.40|2.20|1537.00|24350.16|-10.25
8864566|25.40|2.40|2.20|1539.00|24345.22|-10.06
8870374|25.40|2.40|2.20|1528.00|24372.48|-9.75
8876182|25.40|2.40|2.20|1531.00|24365.03|-9.75
8881992|25.40|2.40|2.20|1517.00|24399.90|-9.50
8887801|25.40|2.40|2.20|1512.00|24412.41|-9.44
8893609|25.40|2.40|2.20|1506.00|24427.47|-9.56
8899418|25.40|2.40|2.20|1496.00|24452.69|-9.44
8905226|25.40|2.40|2.20|1493.00|24460.28|-9.63
8911033|25.40|2.50|2.20|1490.00|24467.88|-9.88
8916842|25.40|2.40|2.20|1485.00|24480.58|-9.69
8922651|25.40|2.50|2.20|1482.00|24488.21|-9.88
8928459|25.40|2.50|2.30|1482.00|24488.21|-9.81
8934267|25.30|2.50|2.30|1476.00|24503.52|-9.44
8940080|25.30|2.50|2.30|1465.00|24531.72|-9.19
8945889|25.30|2.50|2.30|1471.00|24516.32|-9.38
8951697|25.30|2.50|2.30|1465.00|24531.72|-9.56
8957505|25.30|2.50|2.30|1465.00|24531.72|-9.56
8963313|25.30|2.50|2.30|1457.00|24552.34|-9.44
8969122|25.30|2.50|2.30|1454.00|24560.09|-9.19
8974930|25.30|2.50|2.30|1449.00|24573.05|-9.06
8980738|25.30|2.50|2.30|1446.00|24580.83|-9.06
8986547|25.30|2.50|2.30|1440.00|24596.45|-8.94
8992355|25.30|2.50|2.30|1435.00|24609.51|-8.94
8998163|25.30|2.50|2.30|1426.00|24633.10|-8.88
9003972|25.30|2.50|2.30|1424.00|24638.36|-8.94
9009780|25.30|2.60|2.30|1421.00|24646.26|-9.00
9015589|25.30|2.50|2.30|1421.00|24646.26|-9.13
9021398|25.30|2.50|2.30|1404.00|24691.29|-9.06
9027206|25.30|2.60|2.30|1404.00|24691.29|-9.00
9033013|25.20|2.60|2.40|1407.00|24683.31|-9.31
9038822|25.20|2.60|2.40|1401.00|24699.28|-9.63
9044630|25.20|2.60|2.40|1390.00|24728.70|-9.75
9050437|25.20|2.60|2.40|1393.00|24720.66|-10.00
9056246|25.20|2.60|2.40|1379.00|24758.31|-9.94
9062054|25.20|2.60|2.40|1388.00|24734.07|-9.88
9067864|25.20|2.60|2.40|1385.00|24742.13|-10.13
9073672|25.20|2.60|2.40|1376.00|24766.42|-10.19
9079479|25.20|2.60|2.40|1368.00|24788.11|-10.25
9085288|25.20|2.60|2.40|1363.00|24801.72|-10.38
9091096|25.20|2.70|2.40|1363.00|24801.72|-10.25
9096904|25.20|2.70|2.40|1363.00|24801.72|-10.38
9102711|25.20|2.60|2.40|1352.00|24831.81|-10.38
9108519|25.10|2.70|2.40|1344.00|24853.81|-10.56
9114329|25.10|2.70|2.40|1347.00|24845.55|-10.75
9120138|25.10|2.60|2.40|1336.00|24875.92|-10.56
9125948|25.10|2.70|2.40|1336.00|24875.92|-10.19
9131756|25.10|2.70|2.40|1330.00|24892.58|-10.19
9137564|25.10|2.70|2.40|1330.00|24892.58|-10.31
9143372|25.10|2.70|2.40|1322.00|24914.88|-10.25
9149179|25.10|2.70|2.50|1316.00|24931.67|-10.31
9154989|25.10|2.70|2.50|1314.00|24937.28|-10.44
9160797|25.10|2.70|2.50|1297.00|24985.27|-10.38
9166605|25.10|2.70|2.50|1300.00|24976.77|-10.31
9172413|25.10|2.70|2.50|1294.00|24993.80|-10.13
9178220|25.00|2.70|2.50|1300.00|24976.77|-10.19
9184029|25.00|2.70|2.50|1291.00|25002.33|-10.38
9189838|25.00|2.70|2.50|1283.00|25025.18|-10.31
9195646|25.00|2.70|2.50|1283.00|25025.18|-10.13
9201455|25.00|2.80|2.50|1275.00|25048.14|-9.75
9207262|25.00|2.80|2.50|1275.00|25048.14|-9.56
9213071|25.00|2.70|2.50|1269.00|25065.44|-9.44
9218879|25.00|2.80|2.50|1272.00|25056.78|-9.13
9224686|25.00|2.70|2.50|1263.00|25082.81|-8.75
9230495|25.00|2.80|2.50|1252.00|25114.81|-8.69
9236303|25.00|2.80|2.60|1266.00|25074.11|-8.56
9242112|25.00|2.80|2.60|1255.00|25106.06|-8.25
9247920|25.00|2.80|2.60|1250.00|25120.66|-8.13
9253729|25.00|2.80|2.60|1247.00|25129.44|-7.94
9259537|25.00|2.80|2.60|1244.00|25138.23|-7.56
9265345|25.00|2.80|2.60|1250.00|25120.66|-7.25
9271153|25.00|2.80|2.60|1238.00|25155.88|-7.13
9276962|25.00|2.80|2.60|1227.00|25188.41|-7.25
9282770|25.00|2.80|2.60|1230.00|25179.52|-7.44
9288578|25.00|2.80|2.60|1230.00|25179.52|-7.50
9294387|25.00|2.90|2.60|1225.00|25194.36|-7.31
9300195|24.90|2.90|2.60|1225.00|25194.36|-6.94
9306003|24.90|2.90|2.60|1214.00|25227.17|-6.56
9311812|24.90|2.90|2.60|1217.00|25218.19|-6.31
9317619|24.90|2.90|2.70|1212.00|25233.16|-5.94
9323428|24.90|2.90|2.70|1217.00|25218.19|-5.63
9329236|24.90|2.90|2.70|1203.00|25260.22|-5.50
9335045|24.90|2.90|2.70|1209.00|25242.16|-5.69
9340852|24.90|3.00|2.70|1206.00|25251.19|-6.06
9346661|24.90|2.90|2.70|1206.00|25251.19|-6.25
9352469|24.90|3.00|2.70|1201.00|25266.26|-5.94
9358277|24.90|3.00|2.70|1192.00|25293.53|-5.56
9364085|24.80|3.00|2.70|1187.00|25308.75|-5.31
9369895|24.80|3.00|2.80|1192.00|25293.53|-5.31
9375704|24.80|3.00|2.80|1181.00|25327.08|-5.56
9381512|24.80|3.00|2.80|1184.00|25317.90|-5.88
9387320|24.80|3.00|2.80|1179.00|25333.20|-6.00
9393128|24.80|3.10|2.80|1181.00|25327.08|-6.00
9398936|24.80|3.00|2.80|1162.00|25385.63|-6.13
9404743|24.70|3.00|2.80|1170.00|25360.88|-6.25
9410552|24.70|3.10|2.80|1165.00|25376.33|-6.19
9416361|24.70|3.10|2.90|1159.00|25394.94|-6.19
9422170|24.70|3.10|2.90|1151.00|25419.88|-6.19
9427978|24.70|3.10|2.90|1151.00|25419.88|-6.31
9433787|24.70|3.10|2.90|1142.00|25448.11|-6.44
9439595|24.70|3.10|2.90|1142.00|25448.11|-6.44
9445403|24.60|3.20|2.90|1140.00|25454.40|-6.31
9451212|24.60|3.20|2.90|1131.00|25482.85|-6.25
9457019|24.60|3.20|2.90|1129.00|25489.19|-6.13
9462829|24.60|3.20|3.00|1131.00|25482.85|-6.00
9468637|24.60|3.20|3.00|1126.00|25498.73|-6.06
9474445|24.60|3.20|3.00|1120.00|25517.86|-6.13
9480254|24.60|3.20|3.00|1117.00|25527.46|-6.00
9486062|24.60|3.20|3.00|1115.00|25533.87|-5.88
9491870|24.60|3.20|3.00|1109.00|25553.16|-5.75
9497680|24.60|3.20|3.00|1112.00|25543.51|-5.94
9503489|24.50|3.20|3.00|1104.00|25569.30|-6.00
9509297|24.50|3.30|3.00|1098.00|25588.74|-5.81
9515105|24.50|3.30|3.00|1106.00|25562.83|-5.50
9520913|24.50|3.30|3.10|1098.00|25588.74|-5.13
9526721|24.50|3.30|3.00|1095.00|25598.49|-4.94
9532529|24.50|3.30|3.10|1090.00|25614.80|-4.81
9538336|24.50|3.30|3.10|1087.00|25624.61|-4.56
9544145|24.50|3.30|3.10|1090.00|25614.80|-4.31
9549954|24.50|3.30|3.10|1081.00|25644.30|-4.13
9555763|24.50|3.40|3.10|1084.00|25634.44|-3.81
9561570|24.50|3.40|3.10|1079.00|25650.88|-3.63
9567379|24.40|3.40|3.10|1074.00|25667.38|-3.56
9573187|24.40|3.40|3.10|1074.00|25667.38|-3.25
9578995|24.40|3.40|3.10|1066.00|25693.91|-2.88
9584803|24.40|3.40|3.10|1066.00|25693.91|-2.75
9590610|24.40|3.40|3.10|1057.00|25723.95|-2.63
9596427|24.40|3.40|3.20|1055.00|25730.66|-2.63
9602235|24.40|3.50|3.20|1066.00|25693.91|-2.81
9608043|24.40|3.50|3.20|1055.00|25730.66|-3.13
9613850|24.30|3.50|3.20|1052.00|25740.73|-3.25
9619659|24.30|3.50|3.20|1052.00|25740.73|-3.19
9625468|24.30|3.50|3.20|1049.00|25750.83|-2.94
9631278|24.30|3.50|3.20|1046.00|25760.95|-2.63
9637086|24.30|3.50|3.20|1041.00|25777.87|-2.69
9642894|24.30|3.50|3.20|1046.00|25760.95|-2.69
9648702|24.20|3.50|3.20|1035.00|25798.26|-2.69
9654511|24.30|3.60|3.20|1044.00|25767.71|-2.50
9660319|24.20|3.60|3.30|1035.00|25798.26|-2.13
9666127|24.20|3.60|3.30|1035.00|25798.26|-1.88
9671936|24.20|3.60|3.30|1021.00|25846.23|-1.81
9677745|24.20|3.60|3.30|1032.00|25808.50|-2.06
9683555|24.20|3.60|3.30|1030.00|25815.33|-2.31
9689363|24.20|3.60|3.30|1027.00|25825.61|-2.31
9695171|24.20|3.70|3.30|1018.00|25856.57|-2.06
9700979|24.20|3.70|3.30|1010.00|25884.28|-1.81
9706788|24.20|3.70|3.30|1013.00|25873.87|-1.44
9712596|24.10|3.70|3.30|1013.00|25873.87|-1.19
9718405|24.10|3.70|3.30|1007.00|25894.72|-1.37
9724213|24.10|3.70|3.40|1010.00|25884.28|-1.63
9730022|24.10|3.70|3.40|1002.00|25912.17|-2.00
9735830|24.10|3.70|3.40|996.00|25933.21|-2.25
9741639|24.10|3.70|3.40|996.00|25933.21|-2.31
9747446|24.10|3.70|3.40|994.00|25940.24|-2.31
9753255|24.10|3.80|3.40|988.00|25961.41|-2.06
9759064|24.00|3.80|3.40|985.00|25972.04|-1.75
9764872|24.00|3.70|3.40|982.00|25982.69|-1.56
9770681|24.00|3.80|3.40|977.00|26000.50|-1.37
9776489|24.00|3.80|3.40|985.00|25972.04|-1.12
9782297|24.00|3.80|3.40|982.00|25982.69|-1.00
9788105|24.00|3.80|3.40|971.00|26021.97|-1.00
9793912|24.00|3.80|3.50|980.00|25989.81|-1.19
9799721|24.00|3.80|3.50|966.00|26039.95|-1.31
9805531|24.00|3.80|3.50|971.00|26021.97|-1.31
9811338|24.00|3.80|3.50|960.00|26061.62|-1.25
9817147|23.90|3.80|3.50|971.00|26021.97|-1.06
9822955|23.90|3.80|3.50|966.00|26039.95|-0.81
9828763|23.90|3.80|3.50|960.00|26061.62|-0.63
9834570|23.90|3.90|3.50|960.00|26061.62|-0.50
9840379|23.90|3.90|3.50|949.00|26101.63|-0.37
9846188|23.90|3.90|3.50|949.00|26101.63|-0.44
9851996|23.90|3.90|3.50|955.00|26079.76|-0.63
9857804|23.90|3.90|3.60|952.00|26090.68|-0.69
9863612|23.90|3.90|3.60|946.00|26112.61|-0.50
9869422|23.90|4.00|3.60|946.00|26112.61|-0.25
9875231|23.90|4.00|3.60|949.00|26101.63|0.06
9881039|23.90|4.00|3.60|941.00|26130.97|0.37
9886848|23.90|4.00|3.60|938.00|26142.02|0.63
9892656|23.80|4.00|3.60|938.00|26142.02|0.69
9898464|23.80|4.00|3.60|941.00|26130.97|0.94
9904272|23.80|4.00|3.70|941.00|26130.97|0.81
9910080|23.80|4.00|3.70|938.00|26142.02|0.75
9915888|23.80|4.00|3.70|935.00|26153.11|0.63
9921696|23.80|4.10|3.70|935.00|26153.11|0.56
9927504|23.80|4.10|3.70|935.00|26153.11|0.25
9933317|23.70|4.10|3.70|928.00|26179.08|-0.12
9939125|23.80|4.10|3.70|922.00|26201.47|-0.19
9944933|23.70|4.20|3.70|920.00|26208.95|-0.37
9950741|23.70|4.10|3.70|920.00|26208.95|-0.63
9956549|23.70|4.20|3.80|925.00|26190.26|-0.81
9962356|23.70|4.20|3.80|914.00|26231.50|-0.94
9968165|23.60|4.20|3.80|920.00|26208.95|-1.00
9973974|23.70|4.20|3.80|914.00|26231.50|-0.81
9979782|23.60|4.20|3.80|917.00|26220.21|-0.50
9985590|23.60|4.20|3.80|911.00|26242.82|-0.31
9991398|23.60|4.20|3.80|909.00|26250.38|-0.37
9997208|23.60|4.20|3.80|903.00|26273.15|-0.37
10003016|23.60|4.20|3.80|900.00|26284.58|-0.19
10008823|23.50|4.20|3.90|895.00|26303.70|-0.06
10014632|23.50|4.30|3.90|895.00|26303.70|0.00
10020441|23.50|4.20|3.90|897.00|26296.04|0.19
10026248|23.50|4.30|3.90|895.00|26303.70|0.37
10032057|23.50|4.30|3.90|883.00|26349.93|0.44
10037865|23.50|4.30|3.90|892.00|26315.21|0.31
10043672|23.50|4.30|3.90|881.00|26357.69|0.19
10049481|23.50|4.30|3.90|881.00|26357.69|0.12
10055289|23.40|4.30|4.00|889.00|26326.75|0.06
10061097|23.40|4.30|4.00|881.00|26357.69|0.12
10066907|23.40|4.40|4.00|881.00|26357.69|0.19
10072715|23.40|4.40|4.00|881.00|26357.69|0.19
10078523|23.40|4.40|4.00|878.00|26369.35|0.25
10084331|23.40|4.40|4.00|878.00|26369.35|0.37
10090138|23.30|4.50|4.00|872.00|26392.77|0.37
10095947|23.30|4.40|4.00|872.00|26392.77|0.25
10101755|23.30|4.50|4.00|872.00|26392.77|0.25
10107564|23.30|4.50|4.00|867.00|26412.39|0.19
10113372|23.30|4.50|4.00|858.00|26447.92|0.06
10119179|23.30|4.50|4.00|856.00|26455.86|-0.06
10124989|23.30|4.50|4.00|870.00|26400.61|-0.44
10130798|23.30|4.50|4.10|861.00|26436.05|-0.69
10136606|23.30|4.50|4.10|861.00|26436.05|-0.69
10142414|23.20|4.50|4.10|859.00|26443.96|-0.37
10148222|23.20|4.50|4.10|856.00|26455.86|0.00
10154030|23.20|4.50|4.10|856.00|26455.86|0.37
10159839|23.20|4.50|4.10|850.00|26479.77|0.75
10165647|23.30|4.60|4.10|850.00|26479.77|1.12
10171455|23.20|4.50|4.10|847.00|26491.77|1.44
10177264|23.20|4.60|4.10|845.00|26499.79|1.69
10183072|23.20|4.60|4.10|850.00|26479.77|1.81
10188880|23.20|4.60|4.10|850.00|26479.77|1.94
10194690|23.20|4.60|4.10|845.00|26499.79|2.06
10200498|23.20|4.60|4.10|853.00|26467.80|2.44
10206306|23.20|4.70|4.10|847.00|26491.77|2.75
10212114|23.10|4.60|4.10|839.00|26523.95|3.06
10217922|23.10|4.60|4.10|842.00|26511.86|3.38
10223730|23.10|4.60|4.10|836.00|26536.08|3.50
10229538|23.10|4.70|4.10|839.00|26523.95|3.63
10235346|23.10|4.60|4.10|836.00|26536.08|3.75
10241154|23.10|4.60|4.10|836.00|26536.08|3.75
10246963|23.10|4.70|4.10|833.00|26548.25|3.81
10252773|23.10|4.70|4.10|828.00|26568.61|3.88
10258581|23.10|4.70|4.10|822.00|26593.17|3.94
10264389|23.10|4.70|4.10|819.00|26605.51|4.06
10270197|23.00|4.70|4.10|822.00|26593.17|4.13
10276005|23.10|4.70|4.10|814.00|26626.15|4.25
10281814|23.00|4.70|4.10|819.00|26605.51|4.38
10287621|23.00|4.70|4.10|819.00|26605.51|4.50
10293430|23.00|4.70|4.10|814.00|26626.15|4.69
10299238|23.00|4.70|4.10|842.00|26511.86|4.56
10305045|22.90|4.70|4.10|878.00|26369.35|3.88
10310854|21.40|4.70|4.10|923.00|26197.72|2.88
10316661|19.50|4.70|4.20|970.00|26025.56|1.75
10322469|18.40|4.70|4.10|1012.00|25877.34|0.81
10328276|17.00|4.70|4.10|1054.00|25734.01|-0.12
10334086|16.00|4.70|4.10|1114.00|25537.08|-0.94
10339895|15.10|4.70|4.10|1156.00|25404.28|-1.94
10345703|15.00|4.70|4.10|1209.00|25242.16|-2.75
10351511|15.00|4.70|4.10|1262.00|25085.70|-3.81
10357318|14.70|4.70|4.10|1318.00|24926.07|-4.81
10363127|14.40|4.80|4.10|1370.00|24782.68|-5.75
10368934|14.00|4.80|4.10|1431.00|24619.98|-6.75
10374744|13.70|4.80|4.10|1498.00|24447.63|-7.69
10380553|13.50|4.80|4.10|1559.00|24296.06|-8.69
10386361|13.30|4.80|4.10|1618.00|24153.96|-9.69
10392168|13.00|4.80|4.10|1681.00|24006.79|-10.63
10397977|12.80|4.80|4.10|1751.00|23848.42|-11.50
10403785|12.60|4.80|4.10|1809.00|23721.02|-12.44
10409593|12.40|4.80|4.10|1876.00|23577.93|-13.19
10415401|12.20|4.80|4.10|1945.00|23434.81|-14.00
10421211|12.10|4.80|4.10|2007.00|23309.69|-14.75
10427019|11.90|4.80|4.10|2077.00|23172.12|-15.50
10432828|11.80|4.80|4.10|2154.00|23025.07|-16.19
10438635|11.60|4.80|4.10|2228.00|22887.70|-16.94
10444444|11.50|4.80|4.00|2296.00|22764.70|-17.62
10450253|11.30|4.80|4.00|2381.00|22615.01|-18.44
10456060|11.20|4.80|4.00|2449.00|22498.36|-19.12
10461870|11.00|4.80|4.00|2543.00|22341.34|-19.94
10467678|10.90|4.80|4.00|2613.00|22227.44|-20.62
10473486|10.70|4.80|4.00|2696.00|22095.54|-21.31
10479293|10.60|4.90|4.00|2785.00|21957.72|-22.00
10485102|10.50|4.80|4.00|2857.00|21848.80|-22.69
10490910|10.40|4.80|4.00|2952.00|21708.44|-23.37
10496718|10.20|4.80|4.00|3035.00|21588.78|-24.00
10502528|10.20|4.80|4.00|3124.00|21463.37|-24.69
10508336|10.10|4.80|4.00|3219.00|21332.67|-25.37
10514143|10.00|4.90|4.00|3307.00|21214.35|-25.94
10519952|9.90|4.90|4.00|3396.00|21097.25|-26.56
10525760|9.80|4.90|4.00|3496.00|20968.61|-27.19
10531568|9.70|4.90|4.00|3582.00|20860.33|-27.75
10537377|9.70|4.90|4.00|3688.00|20729.75|-28.31
10543185|9.60|4.90|4.00|3791.00|20605.73|-28.94
10548995|9.50|4.90|4.00|3877.00|20504.25|-29.44
10554805|9.40|4.90|4.00|3972.00|20394.26|-29.87
10560613|9.40|4.90|4.00|4083.00|20268.41|-30.31
10566421|9.40|4.90|4.00|4188.00|20151.88|-30.69
10572229|9.30|4.90|4.00|4305.00|20024.79|-31.12
10578036|9.30|4.90|4.00|4417.00|19905.72|-31.50
10583845|9.20|4.90|4.00|4522.00|19796.30|-31.87
10589655|9.20|4.90|4.00|4633.00|19682.84|-32.31
10595463|9.20|4.80|4.00|4758.00|19557.67|-32.63
10601270|9.20|4.80|4.00|4873.00|19444.85|-33.06
10607079|9.20|4.80|4.00|4995.00|19327.49|-33.38
10612889|9.10|4.90|4.00|5106.00|19222.71|-33.69
10618697|9.10|4.80|4.00|5239.00|19099.57|-33.94
